"report_date","transport_mode","route_name","route_type","route_stops","route_direction","first_stop","last_stop","depot_name","route_frequency","route_number_of_services","stop_order_number","stop_name","stop_id","route_length","operated_days","operated_hours","street_name","stop_location_longitude","stop_location_latitude","bus_stop_type","time_table_panel","mupi_available","rtpi_available","last_survey_date"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","23","16","BurJuman Metro Bus Stop 2-1","548102","15","1","9","Sheikh Khalifah Bin Zayed Road","55.302910","25.252048","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","23","17","Four Point Sheraton Hotel 2","314101","15","1","9","Khalid Bin Al Walid Road","55.301151","25.256424","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","23","18","Sharaf DG Metro Bus Stop 3-1","551102","15","1","9","Khalid Bin Al Walid Road","55.298393","25.257809","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","23","19","Sharaf DG Metro Bus Stop 1-2","495102","15","1","9","Khalid Bin Al Walid Road","55.295463","25.259406","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","23","20","Nahda Street","547102","15","1","9","Khalid Bin Al Walid Road","55.291576","25.259525","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","23","21","Raffa 2","509102","15","1","9","Khalid Bin Al Walid Road","55.290070","25.259377","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","23","22","Al Ghubaiba Bus Station 4","607102","15","1","9","","55.288551","25.263165","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","0","Gold Souq Bus Station 13","492102","15","1","17","","55.301552","25.275509","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","1","Hyatt Regency Hotel","493102","15","1","17","Al Khaleej Street","55.306137","25.277422","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","2","Murar Jadeed 1","496102","15","1","17","Omar Ibn Al Khattab Road","55.312187","25.278793","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","3","Al Nakhal 1-2","545102","15","1","17","Omar Ibn Al Khattab Road","55.315960","25.272352","AC Bus Shade ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","4","Union Metro Bus Stop 1-2","550101","15","1","17","Omar Ibn Al Khattab Road","55.315350","25.266504","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","5","Etisalat Head Office 1","491101","15","1","17","Al Maktoum Street","55.316582","25.263138","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","6","Maktoum Road 1","494102","15","1","17","Al Maktoum Street","55.319843","25.261240","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","7","Clock Tower Roundabout 1","546102","15","1","17","Al Maktoum Street","55.322300","25.259966","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","8","British Council 1","549102","15","1","17","17 Street","55.318306","25.246815","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","9","Al Wasl University 1","522102","15","1","17","Za`abeel Street","55.309273","25.250605","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","10","Central Post Office 1","552102","15","1","17","Za`abeel Street","55.307823","25.245955","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","11","Schools Health Center 1","511102","15","1","17","16 Street","55.304329","25.243517","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","12","Karama","548102",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","13","Karama 1-1","441502","15","1","17","43a Street","55.299812","25.240126","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","14","Karama 2-1","441501","15","1","17","4c Street","55.298908","25.242617","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","15","Centre Point Shopping Centre 1","344101","15","1","17","Sheikh Khalifah Bin Zayed Road","55.300709","25.248496","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","16","BurJuman Metro Bus Stop 2-1","702101","15","1","17","Sheikh Khalifah Bin Zayed Road","55.302910","25.252048","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","17","Four Point Sheraton Hotel 2","320501","15","1","17","Khalid Bin Al Walid Road","55.301151","25.256424","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","18","Sharaf DG Metro Bus Stop 3-1","465501","15","1","17","Khalid Bin Al Walid Road","55.298393","25.257809","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","19","Sharaf DG Metro Bus Stop 1-2","441502","15","1","17","Khalid Bin Al Walid Road","55.295463","25.259406","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","20","Nahda Street","441501","15","1","17","Khalid Bin Al Walid Road","55.291576","25.259525","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","21","Raffa 2","344101","15","1","17","Khalid Bin Al Walid Road","55.290070","25.259377","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","49","22","Al Ghubaiba Bus Station 4","702101","15","1","17","","55.288551","25.263165","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","0","Gold Souq Bus Station 13","320501","17","1","9","","55.301552","25.275509","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","1","Hyatt Regency Hotel","465501","17","1","9","Al Khaleej Street","55.306137","25.277422","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","2","Murar Jadeed 1","441502","17","1","9","Omar Ibn Al Khattab Road","55.312187","25.278793","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","3","Al Nakhal 1-2","441501","17","1","9","Omar Ibn Al Khattab Road","55.315960","25.272352","AC Bus Shade ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","4","Union Metro Bus Stop 1-2","344101","17","1","9","Omar Ibn Al Khattab Road","55.315350","25.266504","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","5","Etisalat Head Office 1","702101","17","1","9","Al Maktoum Street","55.316582","25.263138","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","6","Maktoum Road 1","320501","17","1","9","Al Maktoum Street","55.319843","25.261240","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","7","Clock Tower Roundabout 1","465501","17","1","9","Al Maktoum Street","55.322300","25.259966","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","8","British Council 1","441502","17","1","9","17 Street","55.318306","25.246815","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","9","BurJuman Metro Bus Stop 3-2","441501","17","1","9","Khalid Bin Al Walid Road","55.307102","25.253578","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","10","Consulate Area","344101","17","1","9","8 Street","55.308945","25.254694","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","11","Al Wasl University 1","702101","17","1","9","Za`abeel Street","55.309273","25.250605","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","12","Central Post Office 1","320501","17","1","9","Za`abeel Street","55.307823","25.245955","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","13","Schools Health Center 1","465501","17","1","9","16 Street","55.304329","25.243517","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","14","Karama","441502",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","15","Karama 1-1","441501","17","1","9","43a Street","55.299812","25.240126","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","16","Karama 2-1","344101","17","1","9","4c Street","55.298908","25.242617","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","17","Centre Point Shopping Centre 1","702101","17","1","9","Sheikh Khalifah Bin Zayed Road","55.300709","25.248496","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","18","BurJuman Metro Bus Stop 2-1","320501","17","1","9","Sheikh Khalifah Bin Zayed Road","55.302910","25.252048","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","23","Raffa 2","320501","17","1","9","Khalid Bin Al Walid Road","55.290070","25.259377","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","2","Gold Souq Bus Station 13","Al Ghubaiba Bus Station 4","Al Awir Depot","20","26","24","Al Ghubaiba Bus Station 4","604501","17","1","9","","55.288551","25.263165","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","0","Al Ghubaiba Bus Station 4","186002","16","1","9","","55.288551","25.263165","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","1","Raffa 1","188002","16","1","9","Khalid Bin Al Walid Road","55.287857","25.259409","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","2","Rolla","143002","16","1","9","Khalid Bin Al Walid Road","55.293346","25.259623","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","3","Sharaf DG Metro Bus Stop 1-1","144002","16","1","9","Khalid Bin Al Walid Road","55.295377","25.259239","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","4","Four Point Sheraton Hotel1","376501","16","1","9","Khalid Bin Al Walid Road","55.300486","25.256639","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","5","BurJuman Metro Bus Stop 2-2","136001","16","1","9","Sheikh Khalifah Bin Zayed Road","55.303608","25.253925","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","6","Saeediya School 2","114002","16","1","9","4c Street","55.300529","25.245377","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","7","Karama 2-2","112002","16","1","9","4c Street","55.298298","25.241539","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","8","Karama 1-2","107001","16","1","9","43a Street","55.299263","25.240395","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","9","Karama","108001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","10","Schools Health Center 2","112001","16","1","9","16 Street","55.304413","25.243479","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","11","Karama Ent. 2","114001","16","1","9","Kuwait Street","55.305878","25.244719","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","12","Central Post Office 2","137002","16","1","9","Za`abeel Street","55.307713","25.245123","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","13","Al Wasl University 2","376502","16","1","9","Za`abeel Street","55.308655","25.248129","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","14","Broadcast Interchange","144001","16","1","9","Tariq Bin Ziyad Road","55.312656","25.249512","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","15","British Council 1","143001","16","1","9","17 Street","55.318306","25.246815","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","16","Rashid Hospital","188001","16","1","9","Street 2","55.316944","25.246077","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","17","Dubai Courts 1","186001","16","1","9","Riyadh Street","55.320309","25.247557","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","18","Maktoum Road 2","189001","16","1","9","Al Maktoum Street","55.320671","25.260866","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","19","Etisalat Head Office 2","232001","16","1","9","Al Maktoum Street","55.316662","25.263235","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","20","Union Metro Bus Stop 1-1","231001","16","1","9","Omar Ibn Al Khattab Road","55.315529","25.266365","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","21","Al Nakhal","606101","16","1","9","Omar Ibn Al Khattab Road","55.316235","25.271868","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","23","22","Gold Souq Bus Station 13","604502","16","1","9","","55.301552","25.275509","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","0","Al Ghubaiba Bus Station 4","604501","16","1","17","","55.288551","25.263165","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","1","Raffa 1","186002","16","1","17","Khalid Bin Al Walid Road","55.287857","25.259409","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","2","Rolla","188002","16","1","17","Khalid Bin Al Walid Road","55.293346","25.259623","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","3","Sharaf DG Metro Bus Stop 1-1","143002","16","1","17","Khalid Bin Al Walid Road","55.295377","25.259239","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","4","Four Point Sheraton Hotel1","144002","16","1","17","Khalid Bin Al Walid Road","55.300486","25.256639","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","5","BurJuman Metro Bus Stop 2-2","376501","16","1","17","Sheikh Khalifah Bin Zayed Road","55.303608","25.253925","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","6","Saeediya School 2","136001","16","1","17","4c Street","55.300529","25.245377","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","7","Karama 2-2","114002","16","1","17","4c Street","55.298298","25.241539","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","8","Karama 1-2","112002","16","1","17","43a Street","55.299263","25.240395","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","9","Karama","107001",null,null,null,"",null,null,"","","","",""
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","10","Schools Health Center 2","108001","16","1","17","16 Street","55.304413","25.243479","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","11","Karama Ent. 2","112001","16","1","17","Kuwait Street","55.305878","25.244719","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","12","Central Post Office 2","114001","16","1","17","Za`abeel Street","55.307713","25.245123","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","13","Al Wasl University 2","137002","16","1","17","Za`abeel Street","55.308655","25.248129","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","14","Broadcast Interchange","376502","16","1","17","Tariq Bin Ziyad Road","55.312656","25.249512","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","15","British Council 1","144001","16","1","17","17 Street","55.318306","25.246815","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","16","Rashid Hospital","143001","16","1","17","Street 2","55.316944","25.246077","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","17","Dubai Courts 1","188001","16","1","17","Riyadh Street","55.320309","25.247557","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","18","Maktoum Road 2","186001","16","1","17","Al Maktoum Street","55.320671","25.260866","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","19","Etisalat Head Office 2","189001","16","1","17","Al Maktoum Street","55.316662","25.263235","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","20","Union Metro Bus Stop 1-1","232001","16","1","17","Omar Ibn Al Khattab Road","55.315529","25.266365","Nornal - Pole","Yes","No","No","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","21","Al Nakhal","231001","16","1","17","Omar Ibn Al Khattab Road","55.316235","25.271868","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","23","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","49","22","Gold Souq Bus Station 13","606101","16","1","17","","55.301552","25.275509","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","26","0","Al Ghubaiba Bus Station 4","604502","18","1","10","","55.288551","25.263165","Nornal - Pole","Yes","No","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","26","1","Raffa 1","604501","18","1","10","Khalid Bin Al Walid Road","55.287857","25.259409","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","26","2","Rolla","186002","18","1","10","Khalid Bin Al Walid Road","55.293346","25.259623","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","26","3","Sharaf DG Metro Bus Stop 1-1","188002","18","1","10","Khalid Bin Al Walid Road","55.295377","25.259239","A/C shelter ","Yes","Yes","No","02/04/2020"
"31/12/2021","Bus","C05","1","25","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","26","4","Four Point Sheraton Hotel1","143002","18","1","10","Khalid Bin Al Walid Road","55.300486","25.256639","A/C shelter ","Yes","Yes","Yes","02/04/2020"
"31/12/2021","Bus","C05","1","25","1","Al Ghubaiba Bus Station 4","Gold Souq Bus Station 13","Al Awir Depot","20","26","5","BurJuman Metro Bus Stop 2-2","144002","18","1","10","Sheikh Khalifah Bin Zayed Road","55.303608","25.253925","Nornal - Pole","Yes","No","No","02/04/2020"
